Aaapai;Ano;Apf;Apreensao Drogas Sem Autor;Cmba;Cmp;Furto Bicicleta;Mcirc;Mes;Mes Ano;Munic;Mês (Nome);Posse Drogas;Regiao;Roubo Bicicleta;Trafico Drogas;Aisp;Ameaca;Apreensao Drogas;Cisp;Cvli;Encontro Cadaver;Encontro Ossada;Estelionato;Estupro;Extorsao;Fase;Furto Celular;Furto Coletivo;Furto Transeunte;Furto Veiculos;Hom Culposo;Hom Doloso;Hom Por Interv Policial;Latrocinio;Lesao Corp Culposa;Lesao Corp Dolosa;Lesao Corp Morte;Letalidade Violenta;Outros Furtos;Outros Roubos;Pessoas Desaparecidas;Pol Civis Mortos Serv;Pol Militares Mortos Serv;Recuperacao Veiculos;Registro Ocorrencias;Risp;Roubo Apos Saque;Roubo Banco;Roubo Carga;Roubo Celular;Roubo Comercio;Roubo Conducao Saque;Roubo Cx Eletronico;Roubo Em Coletivo;Roubo Residencia;Roubo Rua;Roubo Transeunte;Roubo Veiculo;Sequestro;Sequestro Relampago;Tentat Hom;Total Furtos;Total Roubos
0;2019;11;2;0;5;0;3300233;3;2019m03;Armação dos Búzios;Março;2;Interior;0;5;25;29;9;127;0;0;0;8;0;1;3;15;2;2;8;0;0;0;0;11;19;0;0;63;2;2;0;0;4;287;4;0;0;0;3;0;0;0;0;0;17;14;3;0;0;1;90;22
4;2019;16;2;0;5;2;3305208;3;2019m03;São Pedro da Aldeia;Março;15;Interior;0;12;25;28;29;125;11;0;0;10;0;0;3;5;2;4;5;1;11;1;0;22;26;0;12;31;3;2;0;0;5;286;4;0;0;1;10;4;0;0;1;0;30;19;5;0;0;1;49;43
1;2019;14;0;2;4;1;3300803;3;2019m03;Cachoeiras de Macacu;Março;3;Interior;0;8;35;23;11;159;3;0;0;7;2;1;3;4;0;0;3;1;3;1;0;5;21;0;4;10;0;0;0;0;1;154;4;0;0;0;1;2;0;0;1;0;13;11;4;0;0;6;18;19
2;2019;7;0;0;21;0;3304300;3;2019m03;Rio Bonito;Março;0;Interior;0;4;35;19;4;119;0;0;0;2;1;0;3;4;0;0;5;2;0;0;0;15;18;0;0;18;1;0;0;0;2;144;4;0;0;1;2;0;0;0;0;0;10;8;0;0;0;0;27;12
8;2019;25;4;0;18;5;3300209;3;2019m03;Araruama;Março;11;Interior;0;11;25;71;26;118;1;0;0;27;11;0;3;12;1;15;7;3;1;1;0;32;66;0;2;104;9;2;0;0;12;570;4;0;0;2;13;3;0;0;0;0;37;24;10;0;0;6;144;61
0;2019;7;1;0;4;1;3301876;3;2019m03;Iguaba Grande;Março;3;Interior;0;2;25;10;6;129;1;0;0;5;0;0;3;3;0;0;1;0;1;0;0;5;15;0;1;32;2;0;0;0;2;123;4;0;0;0;5;2;0;0;0;1;11;6;3;0;0;1;37;19
0;2019;5;2;0;1;0;3305752;3;2019m03;Tanguá;Março;0;Interior;0;1;35;7;3;70;1;0;0;4;2;0;3;1;0;2;1;0;1;0;0;4;10;0;1;11;4;0;0;0;4;100;4;0;0;1;2;1;0;0;0;1;12;10;2;0;0;0;15;21
6;2019;14;2;1;2;1;3305505;3;2019m03;Saquarema;Março;5;Interior;0;7;25;41;13;124;2;0;0;12;8;1;3;9;0;8;10;3;2;1;0;25;36;0;3;63;2;4;0;0;5;334;4;1;0;2;4;0;0;0;0;3;23;19;5;0;0;1;91;36
2;2019;10;1;0;2;0;3300258;4;2019m04;Arraial do Cabo;Abril;10;Interior;0;7;25;8;17;132;0;0;0;6;0;0;3;3;0;2;5;0;0;0;0;5;9;0;0;24;0;1;0;0;2;141;4;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;34;3
0;2019;1;1;0;1;0;3305752;4;2019m04;Tanguá;Abril;0;Interior;0;1;35;10;2;70;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;7;0;0;7;1;1;0;0;2;65;4;0;0;0;3;3;0;0;0;0;9;6;6;0;0;0;9;19
1;2019;15;4;0;1;0;3300233;4;2019m04;Armação dos Búzios;Abril;7;Interior;0;7;25;23;18;127;0;0;0;18;3;0;3;11;1;7;3;0;0;0;0;9;30;0;0;66;1;2;0;0;1;296;4;0;0;0;3;3;0;0;0;0;13;10;4;0;0;0;88;21
6;2019;16;3;1;3;1;3305208;4;2019m04;São Pedro da Aldeia;Abril;13;Interior;0;11;25;22;27;125;4;0;0;15;7;0;3;1;0;1;6;0;4;0;0;14;28;0;4;28;4;1;0;0;7;232;4;0;0;1;8;1;0;0;1;0;19;10;4;0;0;3;37;29
0;2019;4;1;1;6;0;3300803;4;2019m04;Cachoeiras de Macacu;Abril;2;Interior;0;1;35;28;4;159;2;0;0;5;0;1;3;2;0;1;4;1;2;0;0;16;18;0;2;12;1;0;0;0;1;148;4;0;0;0;1;1;0;0;6;0;14;7;3;0;0;6;19;19
1;2019;16;1;0;10;0;3304300;4;2019m04;Rio Bonito;Abril;2;Interior;0;8;35;18;10;119;2;0;0;10;1;0;3;3;0;1;7;3;2;0;0;8;22;0;2;18;5;0;0;0;2;165;4;0;0;2;6;4;0;0;0;0;12;6;0;0;0;0;29;23
0;2019;3;0;0;2;0;3301876;4;2019m04;Iguaba Grande;Abril;2;Interior;0;2;25;16;4;129;2;0;0;2;1;0;3;3;0;0;2;1;2;0;0;4;15;0;2;23;1;1;0;0;0;111;4;0;0;0;3;1;0;0;0;1;7;4;5;0;0;2;28;15
2;2019;20;0;0;1;0;3305505;4;2019m04;Saquarema;Abril;4;Interior;0;12;25;51;15;124;0;0;0;9;5;0;3;2;0;1;10;0;0;0;0;27;36;0;0;58;3;0;0;0;7;303;4;0;0;1;5;1;0;0;0;2;13;8;2;0;0;3;71;22
5;2019;22;3;0;13;1;3300209;4;2019m04;Araruama;Abril;11;Interior;0;13;25;72;27;118;2;0;0;20;5;1;3;12;1;7;9;6;2;2;0;34;53;0;4;82;7;3;0;0;9;506;4;0;0;1;19;1;0;0;0;2;39;20;5;0;0;7;112;55
8;2019;24;1;0;14;0;3301900;4;2019m04;Itaboraí;Abril;0;Interior;0;10;35;57;11;71;9;0;0;30;7;1;3;7;3;5;19;5;9;2;0;22;46;0;11;63;15;9;0;0;53;665;4;1;0;6;43;4;0;0;17;0;125;65;61;0;0;7;97;212
1;2019;20;1;0;0;0;3300258;5;2019m05;Arraial do Cabo;Maio;4;Interior;0;6;25;14;11;132;1;0;0;8;1;0;3;3;1;1;1;0;1;0;0;6;7;0;1;18;2;1;0;0;2;115;4;0;0;0;0;2;0;0;0;0;5;5;0;0;0;0;24;9
1;2019;14;1;1;20;1;3304300;5;2019m05;Rio Bonito;Maio;4;Interior;0;7;35;17;12;119;0;0;0;11;0;0;3;2;0;2;7;0;0;0;0;6;17;0;0;18;0;3;0;0;2;154;4;0;0;0;1;3;0;0;0;0;4;3;2;0;0;0;30;9
0;2019;3;2;1;0;0;3305752;5;2019m05;Tanguá;Maio;0;Interior;0;2;35;4;4;70;1;0;0;3;0;0;3;1;0;0;0;0;1;0;0;4;4;0;1;6;3;0;0;0;2;70;4;0;0;0;1;0;0;0;1;0;10;8;3;0;0;5;7;16
0;2019;0;1;0;3;3;3305604;5;2019m05;Silva Jardim;Maio;2;Interior;0;0;35;10;3;120;1;0;0;2;0;0;3;1;0;0;1;1;1;0;0;0;5;0;1;7;1;1;0;0;0;69;4;0;0;1;2;0;0;0;1;0;4;1;1;0;0;0;12;7
8;2019;44;3;0;14;5;3300704;5;2019m05;Cabo Frio;Maio;3;Interior;0;20;25;72;26;126;9;0;0;34;7;1;3;15;1;8;21;1;9;1;0;28;56;0;10;80;8;2;0;0;7;647;4;0;0;0;9;5;0;0;1;0;66;56;9;0;0;5;130;88
2;2019;7;0;1;4;0;3300803;5;2019m05;Cachoeiras de Macacu;Maio;2;Interior;0;6;35;12;8;159;3;0;0;5;1;0;3;1;0;3;2;0;3;0;0;11;16;0;3;11;2;1;0;0;0;118;4;0;0;0;2;0;0;0;0;1;10;8;3;0;0;2;17;16
4;2019;14;2;0;9;1;3300233;5;2019m05;Armação dos Búzios;Maio;4;Interior;0;10;25;26;16;127;0;0;0;8;4;1;3;0;1;6;0;0;0;0;0;3;16;0;0;50;3;0;0;0;3;228;4;0;0;1;3;0;0;0;0;1;11;8;0;0;0;6;58;16
0;2019;1;0;0;0;3;3301876;5;2019m05;Iguaba Grande;Maio;3;Interior;0;0;25;13;3;129;1;0;0;4;1;0;3;0;0;0;2;0;1;0;0;10;9;0;1;16;0;1;0;0;3;106;4;0;0;1;3;0;0;0;0;2;9;6;3;0;0;0;21;15
5;2019;40;0;0;15;1;3301900;5;2019m05;Itaboraí;Maio;2;Interior;0;14;35;56;16;71;5;0;0;30;4;1;3;7;4;8;17;4;5;6;0;21;50;0;11;43;17;2;0;0;53;686;4;2;0;5;36;6;0;0;11;0;150;103;78;0;0;1;80;258
0;2019;1;2;0;1;0;3305604;6;2019m06;Silva Jardim;Junho;0;Interior;0;1;35;5;3;120;0;0;0;2;3;0;3;0;0;0;2;0;0;0;0;6;9;0;0;7;0;0;0;0;4;49;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;9;1
1;2019;7;1;1;1;1;3301876;6;2019m06;Iguaba Grande;Junho;0;Interior;0;1;25;8;2;129;0;0;0;3;0;0;3;6;0;2;1;0;0;0;0;6;16;0;0;28;0;0;0;0;2;108;4;0;0;0;1;1;0;0;0;0;5;4;0;0;0;2;38;6
0;2019;11;0;0;2;0;3305752;6;2019m06;Tanguá;Junho;0;Interior;0;2;35;10;2;70;0;0;0;5;1;0;3;1;0;1;0;1;0;0;0;2;12;0;0;9;0;2;0;0;2;72;4;0;0;0;3;2;0;0;0;0;8;5;3;0;0;2;11;13
3;2019;21;1;0;18;0;3300258;6;2019m06;Arraial do Cabo;Junho;5;Interior;0;8;25;14;14;132;1;0;0;9;1;1;3;2;0;0;6;1;1;0;0;7;19;0;1;9;0;1;0;0;2;135;4;0;0;0;5;1;0;0;0;0;10;5;1;0;0;0;17;12
0;2019;18;0;1;11;0;3304300;6;2019m06;Rio Bonito;Junho;3;Interior;0;6;35;20;9;119;0;0;0;4;2;1;3;2;0;2;14;2;0;0;0;2;21;0;0;15;1;0;0;0;6;142;4;0;0;1;2;3;0;0;1;0;4;1;3;0;0;4;33;12
8;2019;53;2;2;13;6;3300704;6;2019m06;Cabo Frio;Junho;1;Interior;0;19;25;67;22;126;10;0;0;37;4;0;3;10;2;10;17;6;10;5;0;35;44;0;15;77;9;5;0;0;16;611;4;0;0;0;23;6;0;0;2;0;79;54;12;0;0;11;122;106
3;2019;11;3;0;4;2;3300233;6;2019m06;Armação dos Búzios;Junho;2;Interior;0;3;25;12;8;127;1;0;0;7;0;0;3;6;0;4;3;0;1;0;0;10;21;0;1;37;2;3;0;0;1;203;4;0;0;0;3;2;0;0;0;1;20;17;1;0;0;2;52;26
4;2019;23;0;2;7;1;3301900;6;2019m06;Itaboraí;Junho;0;Interior;0;11;35;46;11;71;6;0;0;30;8;2;3;9;3;5;18;2;6;0;0;29;38;0;6;65;23;7;0;0;29;656;4;0;0;11;50;8;0;0;10;1;147;87;57;0;0;2;101;247
2;2019;20;1;0;8;0;3305505;6;2019m06;Saquarema;Junho;1;Interior;0;7;25;38;8;124;3;0;0;11;2;2;3;9;0;6;13;2;3;0;0;53;42;0;3;81;4;2;0;0;7;361;4;0;0;0;2;2;0;0;3;3;12;7;3;0;0;5;109;24
5;2019;13;3;1;12;0;3305208;6;2019m06;São Pedro da Aldeia;Junho;3;Interior;0;11;25;17;16;125;3;0;0;13;1;0;3;5;0;1;7;0;3;2;0;25;15;0;5;23;4;2;0;0;9;238;4;1;0;2;11;2;0;0;0;1;27;16;6;0;0;4;36;43
2;2019;17;3;1;6;0;3300209;6;2019m06;Araruama;Junho;6;Interior;0;11;25;44;20;118;1;0;0;22;6;1;3;7;3;3;8;3;1;1;0;41;37;0;2;59;5;3;0;0;3;394;4;2;0;0;12;1;0;0;3;3;29;14;5;0;0;9;80;45
0;2019;3;0;0;4;0;3305752;7;2019m07;Tanguá;Julho;1;Interior;0;0;35;4;1;70;0;0;0;0;2;0;3;1;0;0;3;0;0;0;0;0;4;0;0;6;0;0;0;0;3;59;4;0;0;0;0;0;0;0;0;0;6;6;4;0;0;0;10;10
5;2019;14;0;1;9;0;3305208;7;2019m07;São Pedro da Aldeia;Julho;1;Interior;0;11;25;19;12;125;7;0;0;7;5;1;3;4;0;2;3;2;7;2;0;4;28;0;9;20;1;1;0;0;3;218;4;0;0;2;7;7;0;0;0;0;30;23;5;0;0;3;29;45
0;2019;2;0;0;2;1;3301876;7;2019m07;Iguaba Grande;Julho;1;Interior;0;0;25;5;1;129;0;0;0;4;0;0;3;1;0;0;3;1;0;0;0;4;4;0;0;23;0;1;0;0;2;77;4;0;0;1;3;0;0;0;0;1;4;1;4;0;0;0;28;10
0;2019;6;1;0;16;0;3304300;7;2019m07;Rio Bonito;Julho;2;Interior;0;3;35;21;6;119;0;0;0;3;1;0;3;5;0;1;12;1;0;0;0;8;10;0;0;13;2;0;0;0;1;147;4;0;0;1;2;2;0;0;0;1;4;2;0;0;0;0;31;10
1;2019;16;0;0;7;1;3305505;7;2019m07;Saquarema;Julho;6;Interior;0;8;25;41;13;124;1;0;0;8;1;0;3;3;0;3;11;2;1;0;0;20;16;0;1;53;2;2;0;0;3;274;4;0;0;0;0;1;0;0;0;3;4;4;4;0;0;3;71;14
6;2019;12;4;0;7;1;3300233;8;2019m08;Armação dos Búzios;Agosto;4;Interior;0;6;25;19;14;127;0;0;0;11;1;0;3;4;1;3;1;0;0;0;0;12;13;0;0;23;2;0;0;0;0;198;4;0;0;0;5;1;0;0;0;0;15;10;1;0;0;1;33;19
0;2019;0;0;0;2;1;3301876;8;2019m08;Iguaba Grande;Agosto;0;Interior;0;0;25;4;0;129;1;0;0;3;1;0;3;7;0;2;3;0;1;0;0;5;8;0;1;23;0;0;0;0;0;101;4;0;0;0;5;0;0;0;0;0;13;8;1;0;0;0;36;14
1;2019;16;2;0;10;0;3300258;8;2019m08;Arraial do Cabo;Agosto;2;Interior;0;11;25;14;15;132;1;0;0;7;2;0;3;2;0;6;0;0;1;0;0;0;13;0;1;16;0;1;0;0;1;129;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;24;2
4;2019;11;2;2;3;1;3305505;8;2019m08;Saquarema;Agosto;3;Interior;0;3;25;38;7;124;3;0;0;13;4;0;3;6;2;4;8;2;3;0;0;21;40;0;3;56;2;4;0;0;1;308;4;0;0;0;2;0;0;0;2;0;11;7;3;0;0;2;77;16
0;2019;5;0;0;4;2;3305604;8;2019m08;Silva Jardim;Agosto;1;Interior;0;1;35;8;2;120;0;0;0;1;1;0;3;1;0;0;1;3;0;0;0;3;10;0;0;9;0;0;0;0;1;83;4;0;0;2;1;1;0;0;0;0;2;1;1;0;0;0;13;6
2;2019;5;0;0;5;2;3305752;8;2019m08;Tanguá;Agosto;0;Interior;0;7;35;4;7;70;0;0;0;3;5;0;3;3;0;2;2;3;0;0;0;3;8;0;0;10;0;0;0;0;1;83;4;0;0;0;1;2;0;0;0;0;6;5;1;0;0;3;19;9
6;2019;28;3;1;11;0;3300209;8;2019m08;Araruama;Agosto;5;Interior;0;20;25;37;27;118;4;0;0;32;4;4;3;9;3;8;6;1;4;2;0;24;39;0;6;46;6;5;0;0;5;455;4;0;0;1;3;4;0;0;1;1;25;21;5;0;0;10;72;42
0;2019;3;0;0;7;0;3300803;8;2019m08;Cachoeiras de Macacu;Agosto;2;Interior;0;0;35;13;2;159;0;0;0;5;1;0;3;0;1;3;2;2;0;1;0;11;13;0;1;11;0;1;0;0;2;106;4;0;0;0;1;1;0;0;0;1;6;5;1;0;0;0;17;9
9;2019;31;0;1;14;0;3301900;8;2019m08;Itaboraí;Agosto;2;Interior;0;10;35;60;12;71;10;0;0;24;8;2;3;6;4;4;23;3;10;5;0;26;58;0;15;46;20;3;0;0;39;653;4;0;0;10;36;5;0;0;11;1;128;81;57;0;0;3;83;221
0;2019;2;1;0;5;0;3301876;9;2019m09;Iguaba Grande;Setembro;3;Interior;0;2;25;8;6;129;0;0;0;2;0;0;3;4;2;2;2;0;0;0;0;6;5;0;0;13;0;0;0;0;1;85;4;0;0;0;0;1;0;0;0;0;5;5;0;0;0;0;23;6
8;2019;6;1;0;22;1;3300258;9;2019m09;Arraial do Cabo;Setembro;2;Interior;0;6;25;10;9;132;3;0;0;1;1;0;3;4;0;7;2;0;3;0;0;2;7;0;3;15;0;0;0;0;0;121;4;0;0;0;1;0;0;0;0;0;3;2;0;0;0;1;29;3
0;2019;3;0;0;1;0;3305604;9;2019m09;Silva Jardim;Setembro;0;Interior;0;1;35;17;1;120;0;0;0;1;2;0;3;2;0;0;0;0;0;0;0;6;8;0;0;6;0;0;0;0;1;48;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;1
3;2019;26;0;2;18;0;3300209;9;2019m09;Araruama;Setembro;9;Interior;0;17;25;59;25;118;3;0;0;27;6;0;3;10;2;3;9;0;3;0;0;18;37;0;3;78;2;1;0;0;0;422;4;0;0;1;10;1;0;0;0;0;32;22;3;0;0;0;102;39
3;2019;10;1;0;10;1;3305208;9;2019m09;São Pedro da Aldeia;Setembro;1;Interior;0;8;25;25;10;125;3;0;0;14;5;0;3;4;0;3;3;2;3;0;0;15;22;0;3;21;2;4;0;0;4;203;4;0;0;0;8;5;0;0;0;0;24;16;7;0;0;0;32;38
0;2019;11;2;1;14;4;3304300;9;2019m09;Rio Bonito;Setembro;1;Interior;0;7;35;18;9;119;0;0;0;3;5;1;3;3;0;1;7;2;0;0;0;9;19;0;0;19;1;0;0;0;1;164;4;0;0;1;2;2;0;0;2;0;9;5;1;0;0;3;34;14
2;2019;11;1;0;9;0;3300803;9;2019m09;Cachoeiras de Macacu;Setembro;2;Interior;0;5;35;16;8;159;1;0;0;8;1;0;3;1;0;2;3;1;1;0;0;10;28;0;1;19;0;0;0;0;2;136;4;0;0;0;0;1;0;0;1;1;5;4;0;0;0;2;25;7
0;2019;9;2;0;5;1;3305505;9;2019m09;Saquarema;Setembro;0;Interior;0;3;25;40;5;124;3;0;0;10;1;1;3;4;1;10;9;1;3;0;0;7;34;0;3;51;1;2;0;0;1;264;4;0;0;1;0;3;0;0;1;1;9;8;6;0;0;0;76;21
0;2019;2;0;0;1;2;3305752;9;2019m09;Tanguá;Setembro;0;Interior;0;1;35;3;1;70;0;0;0;3;1;0;3;1;0;1;2;2;0;0;0;1;6;0;0;6;2;1;0;0;1;61;4;0;0;0;1;3;0;0;0;1;4;3;1;0;0;3;12;11
0;2019;6;0;0;3;1;3305604;10;2019m10;Silva Jardim;Outubro;1;Interior;0;3;35;20;4;120;0;0;0;2;1;0;3;3;0;0;3;0;0;0;0;2;11;0;0;6;1;0;0;0;5;98;4;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;13;5
0;2019;1;0;0;2;0;3301876;10;2019m10;Iguaba Grande;Outubro;2;Interior;0;0;25;16;2;129;0;0;0;1;2;0;3;1;0;1;3;0;0;0;0;13;7;0;0;18;0;0;0;0;2;90;4;0;0;0;1;0;0;0;0;0;5;4;1;0;0;0;23;6
0;2019;11;1;0;1;2;3305752;10;2019m10;Tanguá;Outubro;0;Interior;0;5;35;5;6;70;0;0;0;2;2;0;3;1;0;1;0;0;0;0;0;2;13;0;0;5;0;0;0;0;1;61;4;0;0;0;0;2;0;0;1;0;6;5;2;0;0;1;9;10
5;2019;8;1;1;5;0;3300233;10;2019m10;Armação dos Búzios;Outubro;1;Interior;0;7;25;30;9;127;0;0;0;6;3;1;3;4;1;5;2;0;0;2;0;5;14;0;2;28;2;2;0;0;0;187;4;0;0;0;1;0;0;0;0;0;17;16;1;0;0;3;40;20
0;2019;2;0;0;4;0;3300803;10;2019m10;Cachoeiras de Macacu;Outubro;4;Interior;0;2;35;20;6;159;1;0;0;9;3;0;3;2;0;1;0;1;1;0;0;8;16;0;1;15;2;0;0;0;1;126;4;0;0;0;0;1;0;0;0;0;9;9;4;0;0;0;18;16
11;2019;31;3;0;14;1;3300209;10;2019m10;Araruama;Outubro;4;Interior;0;21;25;65;26;118;6;0;0;53;5;5;3;17;1;8;15;1;6;2;0;32;52;0;8;66;3;1;0;0;5;500;4;0;0;1;9;2;0;0;0;0;20;11;2;0;0;6;108;28
0;2019;9;2;0;5;1;3305505;10;2019m10;Saquarema;Outubro;1;Interior;0;3;25;40;6;124;1;0;0;11;5;0;3;2;1;2;9;3;1;0;0;17;40;0;1;64;2;2;0;0;5;320;4;0;0;0;1;2;0;0;0;0;11;10;4;0;0;5;79;19
3;2019;15;2;0;14;0;3305208;10;2019m10;São Pedro da Aldeia;Outubro;8;Interior;0;7;25;17;17;125;3;0;0;13;6;1;3;1;1;1;3;3;3;1;0;8;26;0;4;33;2;4;0;0;4;244;4;0;0;0;5;6;0;0;0;1;22;17;3;0;0;1;39;34
10;2019;36;1;1;22;0;3301900;10;2019m10;Itaboraí;Outubro;1;Interior;0;11;35;49;13;71;9;0;0;35;5;1;3;8;4;12;13;1;9;4;0;41;51;0;13;55;17;8;0;0;28;652;4;1;0;11;36;5;0;0;7;1;124;81;52;0;0;5;92;211
0;2019;8;1;0;3;1;3305752;11;2019m11;Tanguá;Novembro;0;Interior;0;1;35;7;2;70;0;0;0;3;2;0;3;1;0;0;1;0;0;0;0;4;10;0;0;7;0;1;0;0;2;60;4;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;10;6
0;2019;4;0;0;1;1;3305604;11;2019m11;Silva Jardim;Novembro;1;Interior;0;1;35;13;2;120;0;0;0;2;2;0;3;2;0;1;0;0;0;0;0;3;15;0;0;9;0;1;0;0;1;79;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0
0;2019;3;1;0;2;0;3301876;11;2019m11;Iguaba Grande;Novembro;2;Interior;0;0;25;4;3;129;0;0;0;6;1;1;3;2;0;0;5;1;0;0;0;5;6;0;0;14;0;0;0;0;5;96;4;0;0;0;3;0;0;0;0;0;6;3;1;0;0;0;21;7
6;2019;24;4;1;4;0;3300209;11;2019m11;Araruama;Novembro;3;Interior;0;16;25;54;22;118;5;0;0;16;1;1;3;38;0;18;18;4;5;1;0;30;36;0;6;72;4;4;0;0;5;475;4;0;0;0;11;0;0;0;0;1;35;24;4;0;0;7;146;44
1;2019;10;1;1;13;0;3305208;11;2019m11;São Pedro da Aldeia;Novembro;3;Interior;0;7;25;20;11;125;2;0;0;11;2;0;3;1;0;4;4;3;2;0;0;22;38;0;2;21;6;5;0;0;6;235;4;0;0;0;6;4;0;0;0;2;19;13;3;0;0;3;30;34
2;2019;3;1;0;1;0;3301876;12;2019m12;Iguaba Grande;Dezembro;1;Interior;0;2;25;19;4;129;0;0;0;3;0;0;3;1;0;1;1;0;0;0;0;10;12;0;0;16;0;0;0;0;0;96;4;0;0;0;3;0;0;0;0;0;6;3;1;0;0;2;19;7
0;2019;2;0;0;2;1;3305604;12;2019m12;Silva Jardim;Dezembro;2;Interior;0;0;35;16;2;120;0;0;0;3;1;0;3;2;0;1;0;0;0;0;0;1;20;0;0;4;0;0;0;0;0;56;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0
0;2019;15;1;0;7;0;3304300;12;2019m12;Rio Bonito;Dezembro;2;Interior;0;5;35;13;8;119;0;0;0;4;1;0;3;3;0;1;13;0;0;0;0;6;18;0;0;16;1;1;0;0;2;128;4;0;0;0;2;2;0;0;1;0;6;3;1;0;0;1;33;10
0;2019;5;0;2;1;1;3300803;12;2019m12;Cachoeiras de Macacu;Dezembro;1;Interior;0;2;35;28;3;159;0;0;0;8;2;0;3;0;0;0;4;0;0;0;0;3;24;0;0;18;0;1;0;0;2;120;4;0;0;0;0;1;0;0;0;0;4;4;3;0;0;1;23;8
2;2019;15;0;0;1;0;3300258;12;2019m12;Arraial do Cabo;Dezembro;5;Interior;0;8;25;18;13;132;2;0;0;4;1;1;3;3;0;1;3;0;2;0;0;10;13;0;2;16;0;0;0;0;3;120;4;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;23;6
1;2019;10;0;0;3;0;3305505;12;2019m12;Saquarema;Dezembro;5;Interior;0;3;25;39;7;124;3;0;0;8;7;0;3;2;0;6;15;3;3;0;0;22;35;0;3;56;2;6;0;0;6;308;4;0;0;1;2;2;0;0;1;0;10;7;1;0;0;3;79;16
1;2019;5;0;1;1;0;3305752;12;2019m12;Tanguá;Dezembro;0;Interior;0;3;35;4;3;70;1;0;0;0;0;0;3;2;0;1;0;0;1;0;0;3;11;0;1;7;0;0;0;0;30;103;4;0;0;0;0;0;0;0;0;1;2;2;2;0;0;1;10;5
4;2019;12;0;1;11;0;3305208;12;2019m12;São Pedro da Aldeia;Dezembro;3;Interior;0;10;25;17;13;125;8;0;0;15;9;1;3;1;0;2;7;1;8;1;0;11;30;0;9;36;0;0;0;0;2;222;4;0;0;0;2;1;0;0;0;2;19;17;7;0;0;0;46;29
3;2019;9;1;0;6;2;3305505;1;2019m01;Saquarema;Janeiro;9;Interior;1;6;25;47;15;124;1;0;0;6;3;0;3;17;3;18;14;1;1;0;0;25;54;0;1;71;8;4;0;0;6;396;4;0;0;1;4;0;0;0;1;2;13;8;7;0;0;8;125;32
9;2019;56;3;2;17;2;3300704;4;2019m04;Cabo Frio;Abril;7;Interior;1;25;25;68;34;126;9;0;0;35;7;0;3;20;1;14;12;4;9;0;0;43;59;0;9;105;13;2;0;0;18;695;4;0;0;0;15;2;0;0;2;1;70;53;9;0;0;14;154;96
2;2019;35;0;1;15;1;3301900;9;2019m09;Itaboraí;Setembro;1;Interior;1;15;35;64;16;71;7;0;0;29;9;2;3;5;2;7;27;5;7;0;0;32;50;0;7;70;16;9;0;0;39;684;4;0;0;7;31;6;0;0;11;1;112;70;45;0;0;3;112;188
0;2019;19;0;1;7;0;3304300;1;2019m01;Rio Bonito;Janeiro;3;Interior;0;10;35;14;13;119;1;1;0;9;2;1;3;1;1;0;6;2;1;0;0;13;16;0;1;23;2;2;0;0;4;179;4;0;0;0;2;4;0;0;1;0;13;10;9;0;0;2;31;28
22;2019;54;6;2;28;1;3300704;1;2019m01;Cabo Frio;Janeiro;11;Interior;0;31;25;83;48;126;11;1;0;47;17;1;3;38;4;41;15;3;11;1;0;35;87;0;12;150;14;8;0;0;10;900;4;0;0;1;15;4;0;0;0;0;64;49;15;0;0;16;249;98
1;2019;11;0;0;6;0;3300803;2;2019m02;Cachoeiras de Macacu;Fevereiro;4;Interior;0;4;35;17;8;159;1;1;0;4;3;0;3;2;0;4;0;2;1;0;0;8;10;0;1;12;0;0;0;0;0;114;4;0;0;0;1;1;0;0;0;0;5;4;0;0;0;0;18;6
5;2019;29;0;0;16;0;3301900;2;2019m02;Itaboraí;Fevereiro;2;Interior;0;11;35;66;13;71;5;1;0;28;8;0;3;5;3;9;18;2;5;5;0;34;57;0;10;47;24;5;0;0;56;729;4;0;0;10;37;3;0;0;8;2;139;94;72;0;0;10;82;250
1;2019;3;1;0;0;0;3305604;4;2019m04;Silva Jardim;Abril;3;Interior;0;5;35;9;9;120;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;4;2;0;0;7;1;1;0;0;0;51;4;0;0;2;0;1;0;0;0;0;1;1;0;0;0;1;7;5
5;2019;14;0;0;4;1;3305505;5;2019m05;Saquarema;Maio;2;Interior;0;9;25;37;11;124;0;1;0;18;3;0;3;5;0;3;5;1;0;0;0;25;36;0;0;53;8;0;0;0;5;313;4;0;0;1;2;1;0;0;0;3;14;12;4;0;0;3;67;31
